,bullocks_200-249kg,bullocks_250-299kg,bullocks_300-349kg,bullocks_350-399kg,bullocks_400-449kg,bullocks_450-499kg,bullocks_500-549kg,bullocks_550kg+,heifers_200-249kg,heifers_250-299kg,heifers_300-349kg,heifers_350-399kg,heifers_400-449kg,target_cattle,feeding_stuffs,fertilisers,cereals,compound_feeding_stuffs_for_cattle_excluding_calves,compound_feeding_stuffs_for_pigs,compound_feeding_stuffs_for_poultry,npk_fertilisers,pk_fertilisers,electricity,motor_fuel,cattle,milk,other_goods_and_services,pigs,plant_protection_products,potatoes,poultry,seeds,sheep,straight_feeding_stuffs,straight_fertilisers,crop_output,vegetables,veterinary_expenses,cents_per_kg,eurgbp,eurusd,pbeefusdm,sunshine,rain,temp,petrol,diesel,brent_price,crude_price,all_items,food_and_non-alcoholic_beverages,ale_draught_bar_1_pint,best_back_rashers_per_kg,brandy_take_home_70cl_bottle,broccoli_per_kg,butter_per_lb,carrots_per_kg,cooked_ham_per_kg,diesel_per_ltr,ham_fillet_per_kg,irish_cheddar_per_kg,jam_per_lb,lamb_gigot_chops_per_kg,lamb_loin_chops_per_kg,lambs_liver_per_kg,marmalade_per_lb,mushrooms_per_kg,onions_per_kg,petrol_unleaded_per_ltr,pork_loin_chops_per_kg,pork_sausages_per_kg,pork_steak_per_kg,potatoes_10_kg,sherry_take_home_75cl_bottle,sirloin_steak_per_kg,stout_draught_bar_1_pint,tomatoes_per_kg,vodka_take_home_70cl_bottle,whiskey_take_home_70cl_bottle
2005-12-31,159.7,164.89,168.67,162.43,158.99,161.26,149.33,141.25,141.64,145.07,148.78,144.52,141.36,152.9146153846154,74.12689332440576,63.69733301133499,71.77220209211407,77.37231512791843,68.7927169230933,68.60385282200198,61.12072705132737,54.14482257041695,66.78491091493662,79.46774929697264,66.41369737421446,101.46667908339941,80.4424680697465,91.52613039209803,98.88169201075029,105.06805712548943,72.93282282356215,81.46865773243404,65.81130317583134,78.9394347782612,68.20512183224207,85.81550635475266,88.77403732598118,87.27453811234153,133.23600000000002,0.688,1.1843,115.5,6.3,64.4,6.8,98.6,97.5,56.86,59.45,90.2,102.2,3.673,11.257,28.069,3.02,1.83,1.239,16.437,1.049,8.179,9.741,1.617,10.121,15.19,5.452,1.661,3.684,1.168,1.047,8.866,5.46,11.568,6.119,11.628,11.254,3.627,2.358,19.689,23.358
2006-01-31,170.38,175.68,165.48,160.5,165.52,152.23,143.48,145.11,162.45,144.72,150.09,141.41,155.47,156.3476923076923,74.20653434609638,65.85649623512415,71.77220209211407,78.1758715469517,67.96046967137896,67.56099473088882,62.90131062785777,56.39679679450147,69.69093495921396,81.71899495847016,68.98578818868492,100.57903945487898,80.34853312826378,89.2739857731663,98.31274024361731,106.31803702443963,76.90099837680228,84.70440059465848,65.67811529476313,79.78786043209962,70.91490241252812,86.65880594212527,87.73643795833739,88.09071026345867,130.595,0.6833,1.2155,113.625,6.8,53.8,6.1,105.2,105.5,62.99,65.54,89.9,102.2,3.675,11.326,29.668,3.122,1.827,1.249,16.294,1.049,7.98,9.842,1.613,10.076,15.249,5.46,1.656,3.718,1.159,1.051,8.384,5.42,11.726,6.352,11.703,12.125,3.63,2.365,20.61,24.071
2006-02-28,180.35,173.61,163.72,164.56,151.77,147.28,146.23,152.62,140.79,154.74,137.78,151.97,153.31,155.28692307692307,74.14916581352263,67.09751061141417,71.77220209211407,78.1285619862529,67.93882876958848,67.58252307035319,64.50124082582761,56.42287953791853,69.69093495921396,81.74868555291968,69.33820522280534,99.15236427234501,81.06782516269439,89.20316361533825,98.31757005488332,112.97354930792791,75.85625271520726,84.70440059465848,67.0049202814046,79.51231539787871,71.84165441852974,87.78972095168128,87.09905548964191,88.11056309956693,129.76,0.6796,1.1921,114.75,9.3,38.3,5.8,108.4,107.5,60.21,61.93,90.9,103.0,3.675,11.299,29.618,3.599,1.822,1.237,15.812,1.066,7.866,9.739,1.621,9.928,15.722,5.43,1.655,3.742,1.153,1.082,8.647,5.432,11.918,6.802,11.82,12.192,3.633,2.546,20.791,24.154
2006-03-31,188.13,170.08,169.75,155.72,148.41,144.21,152.04,151.86,134.6,143.91,159.77,157.69,158.4,156.50538461538463,73.99460823752983,67.11012254613257,71.77220209211407,77.80021951274634,67.10348996047551,67.6040514098176,64.55563645638867,56.48980884178118,69.69093495921396,82.61611664566117,70.86842089626363,97.47906471471215,81.17949607214938,90.74088971717961,98.3832554881007,115.49824159294641,74.29342182470911,84.70440059465848,70.78682187573686,81.28016172712775,71.78024010851769,88.46268519193558,87.59562090130004,89.65614315510592,131.365,0.6973,1.2119,111.9,10.2,104.9,6.4,107.5,107.0,62.06,62.97,91.3,103.5,3.688,11.293,29.661,3.489,1.819,1.175,16.326,1.07,7.688,9.845,1.636,10.277,15.876,5.348,1.687,4.11,1.144,1.077,8.829,5.445,11.836,6.929,11.809,12.112,3.644,2.619,20.687,24.186
2006-04-30,181.34,178.68,157.51,149.09,143.36,151.16,150.66,146.8,140.61,158.16,166.84,161.68,163.42,157.63923076923078,74.31789679168071,67.24885382803491,71.77220209211407,77.83834960644388,67.10348996047551,69.17815293653729,64.58058858049922,56.718155878489064,69.69093495921396,86.0846766795898,72.1587715726766,93.3457650611564,81.23467463917417,93.1302522669032,97.97272153049204,124.58545200988904,76.2442806866478,84.70440059465848,81.55474494609965,81.29914059428073,72.10996447784471,90.23515013592485,87.41774672398965,90.07967032541535,135.002,0.6917,1.2637,112.575,12.6,31.3,9.0,110.6,109.3,70.26,70.16,92.1,104.0,3.691,11.367,29.277,3.484,1.832,1.278,16.232,1.094,7.613,9.883,1.648,10.244,16.233,5.307,1.701,3.86,1.17,1.118,8.334,5.526,11.741,7.027,11.868,12.333,3.643,2.592,20.716,23.94
2006-05-31,189.8,163.49,158.19,144.45,150.18,151.57,146.61,143.2,159.42,168.69,167.61,167.51,155.59,158.94692307692307,74.47515406332403,67.3714418334977,71.77220209211407,78.16739819279668,67.10348996047551,69.17815293653729,64.60254644971654,57.01884561863672,69.69093495921396,86.92882103158655,72.52533449123814,92.9316026084587,81.11971929120583,93.6888620367719,98.04033888821581,127.17988990858069,75.87340312278474,84.70440059465848,82.78324459195268,81.38138235194359,72.39136283273602,91.47077949821752,89.57447112387783,90.17525805482545,136.09,0.6849,1.2812,112.5,14.2,125.8,11.7,117.8,113.4,69.78,70.96,92.5,104.8,3.711,11.651,29.814,3.759,1.817,1.294,16.69,1.128,7.771,9.9,1.644,11.285,17.774,5.373,1.714,4.199,1.131,1.171,8.982,5.511,11.897,7.032,11.995,12.588,3.662,2.648,20.783,23.735
2006-06-30,174.48,152.98,146.7,153.49,152.44,148.49,143.41,146.95,167.69,171.56,165.19,159.48,156.8,156.8969230769231,74.47177944376087,67.20092847610502,71.77220209211407,78.12785587340665,67.10348996047551,69.24527070074977,64.34953191123533,57.178294842544794,69.69093495921396,86.99227740011595,71.94781338296751,91.7671609386881,81.32007004052213,97.60355681071694,98.27796560250225,127.77050170096157,76.02061078782481,84.70440059465848,78.64807799878707,81.53391621017303,72.29974476370164,91.23203077397795,88.49240321190645,90.13849354351386,140.7875,0.6922,1.2789,111.7,15.3,19.2,15.5,117.2,112.4,68.56,70.97,92.7,104.0,3.758,11.719,29.982,3.633,1.802,1.31,16.218,1.113,7.853,9.879,1.653,10.047,16.036,5.414,1.729,4.169,1.151,1.172,8.839,5.509,11.546,6.539,11.515,12.364,3.71,2.616,20.795,24.238
2006-07-31,166.17,145.04,155.6,154.18,150.45,145.3,151.11,151.13,177.79,165.17,163.33,159.11,152.28,156.66615384615386,74.49877640026617,67.38455824560484,71.77220209211407,78.15963095148794,67.10348996047551,69.24527070074977,64.6923740965146,57.158117625939134,69.69093495921396,88.62409575780343,68.36951965781466,90.16670402348949,81.3036478479552,100.19830361814186,98.27893156475544,126.33997464604904,75.2316920392606,84.70440059465848,68.2689366955425,81.59928786369993,72.26400364885855,94.13890120594779,98.16431160315751,90.66054960413837,145.15,0.6835,1.2763,115.125,14.8,28.5,18.0,117.7,111.9,73.67,74.46,93.0,104.0,3.788,11.521,30.057,3.505,1.804,1.334,16.146,1.115,8.094,9.811,1.634,9.559,16.548,5.386,1.748,4.132,1.228,1.182,8.726,5.6,11.707,6.67,11.769,13.987,3.727,2.598,20.812,24.231
2006-08-31,164.85,168.25,162.62,152.88,148.32,150.76,156.31,153.48,172.38,165.56,159.17,151.45,147.99,158.00153846153847,74.53859691111147,67.31796723029171,82.13234793408958,78.15963095148794,67.29022002735347,69.24527070074977,64.70834345594535,57.20388545872757,69.69093495921396,88.77545957264425,66.84975963807375,90.20312534470663,81.46984043673233,101.04551368115982,98.30018273432577,92.22546586453022,75.30743967272781,84.70440059465848,66.4544103729893,81.59928786369993,72.04099922807707,90.31682733105949,97.22306074822352,90.65981431391214,146.0075,0.6724,1.2807,117.625,12.0,42.4,15.7,122.7,113.8,73.23,73.08,93.6,104.1,3.791,11.662,30.068,3.491,1.786,1.296,16.136,1.132,8.126,9.884,1.621,10.071,17.041,5.39,1.75,4.232,1.226,1.216,9.087,5.622,11.582,6.92,11.531,13.861,3.732,2.61,20.803,24.274
2006-09-30,164.12,176.44,155.04,142.13,151.18,157.9,157.61,155.91,167.42,163.11,152.35,146.88,150.17,156.94307692307694,74.76942088923171,67.29072545129998,82.13234793408958,78.38488094944192,67.52394176669078,69.62644894656042,64.73628983494919,57.315106213675804,69.69093495921396,83.24660515132494,68.73177730719848,93.87023208668309,81.75230214888315,102.73285159141292,98.2596123196915,157.37875132955742,76.51725800725609,84.70440059465848,66.77723242757845,81.49103802882742,71.90457891649291,102.37154361810448,93.96203416420016,90.56569716495447,148.948,0.6768,1.2672,117.5,11.3,148.4,15.7,115.0,112.4,61.96,63.9,94.0,104.3,3.793,11.476,30.092,3.349,1.766,1.289,16.204,1.105,8.14,9.809,1.613,10.094,17.066,5.306,1.767,4.226,1.232,1.129,8.95,5.546,11.733,8.057,11.716,13.497,3.736,2.633,20.872,24.369
2006-10-31,178.51,160.26,148.9,155.82,160.27,160.31,158.16,153.58,174.38,152.48,148.25,148.97,144.36,157.25,76.13276719274897,67.31443588857056,82.13234793408958,79.11500163246512,69.56622458423341,71.3075589841472,64.70584824353429,57.47160267417818,69.69093495921396,80.22689704525109,69.37879776076686,93.85566355819624,81.77726388158486,103.27906748366172,98.25478250842552,118.61502961957291,78.01291646807574,85.02868137495564,67.90298713660744,83.85355552886962,72.00374792528287,94.027205896362,92.35375514435226,90.71937282223689,150.34750000000003,0.669,1.2763,117.875,9.8,93.5,12.9,106.7,105.3,57.81,59.14,93.9,104.0,3.793,11.569,30.071,3.457,1.779,1.282,16.269,1.044,8.354,9.693,1.609,10.189,16.312,5.367,1.766,4.23,1.227,1.057,9.071,5.687,12.138,7.718,11.805,13.714,3.739,2.591,20.946,24.413
2006-11-30,181.01,153.41,155.59,165.91,164.15,159.09,158.09,146.12,158.56,155.69,148.03,143.3,148.64,156.73769230769227,76.84143730101289,67.27912247135906,82.13234793408958,80.01670773712722,70.28903070403582,72.41816802592768,64.59106847262568,57.69305992960607,69.69093495921396,79.65870057107949,69.07742891832531,94.31457220553212,82.49392836520477,99.17315288358095,98.37456182782192,107.60313705509755,78.70536417401661,85.02868137495564,66.78674584765474,82.80268862539948,72.06465883931124,92.1479323125813,93.38394308794147,90.71937282223689,143.6275,0.6738,1.3241,121.25,8.1,115.2,8.2,104.1,104.2,58.76,59.4,94.3,103.8,3.803,11.682,28.896,3.468,1.779,1.274,16.25,1.027,8.413,9.698,1.593,9.891,16.76,5.387,1.752,4.22,1.232,1.03,9.051,5.479,12.043,7.484,11.358,13.492,3.744,2.621,20.351,23.984
2006-12-31,158.86,169.67,165.89,167.99,162.42,162.19,145.7,142.9,149.49,148.38,141.56,149.34,150.2,154.96846153846153,77.2639396703207,67.28265381308022,82.13234793408958,80.41213093102762,70.56417931251492,72.731595321071,64.70634728601651,57.49424052695525,69.69093495921396,79.9305732692743,68.62660573157093,95.31147579770392,82.6739155957381,96.80592225817861,98.37456182782192,107.04517214571258,77.24757952993056,85.02868137495564,67.48122551322474,83.86620810697158,71.90910948034627,92.10674466717154,93.59887438552484,90.7215786929156,141.002,0.674,1.3199,121.2,5.8,170.3,7.4,104.3,104.5,62.47,62.09,94.7,104.1,3.767,11.321,27.672,3.378,1.751,1.263,16.304,1.033,7.891,9.584,1.56,9.986,16.406,5.382,1.694,4.165,1.289,1.034,9.04,5.46,12.275,7.366,10.841,13.39,3.716,2.626,18.931,23.22
2007-01-31,183.25,169.67,155.59,155.82,151.18,150.76,151.11,137.24,159.3,158.06,159.69,151.9,155.41,156.8446153846154,79.34203039731557,67.51723579884235,82.13234793408958,83.24081899310784,71.81069525564723,73.47052391386339,64.8710313051463,57.82888704626852,78.55615377947004,77.46508959292522,70.33518255667829,96.01700882013867,82.52414519952788,92.63449716210688,98.49240922271196,119.04537489542832,76.68090147955789,90.70041580681976,69.44225850495297,86.84729609199951,72.22121499024358,94.36927278196848,92.99854903710235,91.47231001389812,135.39249999999998,0.6636,1.3034,119.25,7.5,90.2,7.4,103.4,103.5,53.68,54.35,94.5,104.1,3.763,11.204,29.541,3.629,1.742,1.279,16.521,1.029,7.817,9.564,1.556,10.228,16.884,5.388,1.684,4.143,1.308,1.032,8.752,5.472,12.378,7.505,11.552,13.86,3.718,2.691,20.588,24.35
2007-02-28,172.39,169.9,165.89,165.91,160.27,157.91,156.32,143.02,167.57,168.59,166.76,157.62,153.25,161.95384615384611,80.06959837513318,67.64688648774744,82.13234793408958,84.21454860808754,72.02957751947106,73.56360232272412,64.92442885074293,57.984891379536606,78.55615377947004,78.04027208932024,70.38869090217301,94.0304859000385,83.58370506394483,91.36500998303924,98.48757941144595,121.40089696855887,82.32410017286553,90.70041580681976,73.53049222574214,88.67489070673014,72.48851825759114,94.56753195648322,92.16105811893271,91.47378059435057,133.02,0.674,1.3235,118.375,7.7,71.9,6.4,102.6,102.4,57.56,59.39,95.3,104.2,3.771,11.405,29.962,3.645,1.761,1.279,16.557,1.015,7.991,9.447,1.564,10.289,17.042,5.404,1.689,4.163,1.338,1.021,9.117,5.455,11.823,7.725,11.556,14.715,3.722,2.726,20.804,24.481
2007-03-31,190.86,178.7,171.03,167.99,164.15,160.31,157.61,143.65,177.67,171.47,167.53,161.61,158.34,166.99384615384616,80.35104164670085,68.27344740455729,82.13234793408958,84.0288409295236,72.8840839844556,74.16449626836248,65.45790526422694,58.72111372202578,78.55615377947004,80.96392238982203,69.98953094555146,93.4196483127683,83.99623054122559,91.3172050265053,98.62281412689352,123.70992196590728,78.23372796563584,90.70041580681976,76.14795120273513,89.01229278944965,73.32214200660725,95.5420735326191,93.70263432228921,92.63039212021299,132.60399999999998,0.6787,1.3358,118.4,11.0,62.1,7.6,105.5,104.2,62.05,60.74,96.0,104.4,3.822,11.314,29.92,3.208,1.783,1.176,16.302,1.038,7.732,9.38,1.564,9.934,16.982,5.393,1.697,4.155,1.357,1.064,8.754,5.422,11.654,7.439,11.547,14.552,3.767,2.752,21.001,24.583
2007-04-30,190.45,163.1,160.97,164.1,162.42,159.09,158.16,147.19,172.27,165.08,165.1,167.44,163.36,164.5176923076923,80.66420634216225,68.1947489319145,82.13234793408958,84.6558691369942,72.53968449024691,74.18919054010105,65.46838515635335,58.64778676411744,78.55615377947004,83.23670828650842,70.45142482447717,96.85365859895509,83.93908131109274,88.27627862476373,97.9485724741621,125.43971211494917,77.93145203208269,90.70041580681976,80.84250689638723,89.9042995456393,73.08755947820055,96.62761232265589,95.93347296272337,92.96862562427955,128.585,0.6825,1.3647,117.625,13.6,11.7,11.8,111.1,106.8,67.49,64.04,96.7,105.6,3.863,11.506,29.776,3.791,1.812,1.303,16.373,1.065,7.863,9.45,1.548,10.481,16.694,5.36,1.723,4.272,1.351,1.101,9.05,5.467,11.677,7.671,11.289,13.686,3.807,2.844,20.878,24.443
2007-05-31,188.96,180.1,175.98,171.04,166.92,162.38,158.08,145.26,173.3,167.32,165.48,163.26,159.42,167.49999999999997,80.7971663529508,68.47826522438403,82.13234793408958,84.66787305538047,73.03866185438767,74.18919054010105,65.73736905426533,59.16747312352155,78.55615377947004,84.2502636774231,68.25819769764749,102.60822735126209,84.16964889473213,88.39490573912569,98.10216047242042,128.4130517162905,77.4719640290693,90.70041580681976,74.7329885233866,90.15383650265062,73.39664461219564,97.65311488379031,97.22306074822352,92.97965497767304,128.695,0.6793,1.3453,116.625,13.9,65.8,12.0,115.9,108.5,67.21,63.53,97.1,106.2,3.878,11.376,29.655,3.785,1.816,1.342,16.472,1.076,7.928,9.573,1.556,10.799,17.929,5.374,1.739,4.375,1.423,1.155,8.986,5.681,11.27,7.799,11.523,14.813,3.821,2.825,21.001,24.79
2007-06-30,184.78,174.57,168.13,161.07,158.58,153.61,145.69,136.82,174.27,163.02,159.09,159.04,156.74,161.1853846153846,80.9139281898362,68.5019756616546,82.13234793408958,84.76107995108556,72.69549898313845,74.88506245396465,65.73986426667638,59.396312287463715,78.55615377947004,86.1277571499676,68.8098871908517,110.9247758989,84.47313101336862,88.58258445737002,98.15915224535902,132.18920784948634,80.82486871046723,90.70041580681976,72.79161659981608,90.2831739676931,73.43288912302243,99.5379732330503,100.62490438928424,93.03774290554533,129.048,0.6741,1.3542,119.0,14.8,107.0,15.3,117.3,108.4,71.05,67.53,97.3,106.7,3.887,11.277,29.581,3.898,1.824,1.341,16.784,1.078,7.86,9.439,1.583,10.262,17.023,5.245,1.752,4.414,1.481,1.168,9.057,5.713,12.224,7.679,11.06,14.503,3.832,2.759,21.067,24.821
2007-07-31,158.39,158.95,156.87,153.71,145.98,147.03,141.61,133.07,158.44,152.38,152.27,151.38,152.21,150.94538461538465,83.08043394938589,68.61447411934267,82.13234793408958,87.67450155471587,74.94429783491036,75.11490913706974,65.85514308006722,59.50802516964622,78.55615377947004,86.88108321305984,67.05948775087491,116.29327864630538,84.61042054322799,88.3090338727592,98.21807594280403,95.73352183736553,80.57047099806789,90.70041580681976,70.3790132684661,92.47980211039817,73.55420755509545,94.93961695654083,108.9479336025984,93.16274224400472,128.43,0.6738,1.3673,117.5,14.0,93.5,15.3,117.8,109.0,76.93,74.15,97.6,106.8,3.891,11.317,29.705,4.02,1.822,1.322,16.938,1.087,7.73,9.735,1.587,10.101,16.987,5.412,1.778,4.481,1.483,1.174,8.868,5.774,11.874,7.615,11.398,14.678,3.836,2.766,21.086,24.863
2007-08-31,168.9,153.95,156.05,154.7,148.87,147.83,147.23,136.78,149.38,155.59,148.17,146.81,147.92,150.93692307692308,85.25031432849875,68.60942934545533,137.74402997412164,89.07119276459972,77.48864957399239,78.01110398148478,65.84616031538741,59.50802516964622,78.55615377947004,86.83858491120068,67.16834955722622,125.92619780364825,85.07681081212817,89.95741959620689,98.1388670380419,57.22503939444007,81.27792531063908,90.70041580681976,72.70536159112427,96.19966007238067,73.55420755509545,104.81906708940284,107.73246005764423,92.90244950391869,130.2525,0.6763,1.363,118.4,11.8,100.8,15.5,116.9,109.9,70.76,72.36,98.0,106.8,3.901,11.403,29.564,4.842,1.813,1.302,16.435,1.087,7.835,9.927,1.579,11.12,17.185,5.395,1.772,4.395,1.497,1.155,9.09,5.717,11.732,7.847,11.433,13.39,3.838,2.364,21.297,24.885
2007-09-30,162.92,159.22,151.59,152.0,146.08,145.12,143.58,134.83,177.48,148.29,147.95,148.9,150.11,151.39000000000001,88.4359551961232,69.14467985490398,137.74402997412164,93.06143645876233,78.53792415509136,81.21756018876896,66.3906156634801,63.7216185495876,78.55615377947004,88.71083886707758,67.48140413029307,136.37599516543247,85.1352738176664,94.29970314803876,98.14369684930789,132.41674673097313,84.99884915463714,90.70041580681976,75.47820642936352,99.47035151174282,73.69264145061442,120.70283820818526,109.9410644259146,92.90244950391869,136.714,0.6972,1.4272,118.25,12.2,51.4,14.1,115.9,109.4,77.17,79.63,98.3,107.1,3.902,11.447,29.428,4.824,1.817,1.295,16.858,1.088,7.832,9.85,1.566,10.794,16.132,5.068,1.759,4.452,1.508,1.144,9.056,5.664,11.804,7.787,11.37,14.908,3.838,2.578,21.277,24.859
2007-10-31,164.36,147.13,149.33,146.96,145.94,144.61,144.11,135.57,147.77,142.75,141.48,143.23,144.29,145.96384615384616,91.16602242272087,69.29753650369094,137.74402997412164,96.72616213080337,79.9686969191827,83.13738151982852,66.4739557580094,64.26640339794022,78.55615377947004,88.36619510405548,66.0360637634816,138.73713738948032,85.1181947373968,95.17789790510649,98.12630952875033,112.33693508950728,82.16903190435245,96.98044163701913,71.87008330842502,102.54633383253562,73.93175454287447,116.13938671592136,108.3772539503943,93.29803564563134,138.205,0.6957,1.4481,115.875,8.6,44.3,12.8,115.2,110.4,82.34,85.66,98.5,108.5,3.906,11.102,29.512,4.885,2.119,1.278,17.111,1.096,7.963,10.227,1.555,10.273,17.34,5.367,1.782,4.474,1.52,1.137,9.06,5.723,11.679,7.679,11.555,14.677,3.845,2.671,21.247,24.539
2007-11-30,161.03,156.98,150.92,152.4,151.28,149.32,146.22,136.36,150.41,157.62,146.59,149.27,148.57,150.53615384615384,92.97009404118701,70.01137200875206,137.74402997412164,100.3005053585243,80.06453519854058,83.57681291948397,67.07430386410977,64.64780200451047,72.48475350271313,95.22355808486208,66.83868894590243,140.67995472411997,86.53378773666435,93.78447194983974,98.14079896254829,96.37508255320978,81.27792531063908,96.98044163701913,69.75746982348107,103.22816720803128,74.94760763799194,112.89044939834503,108.28090543768454,93.29803564563134,136.7275,0.7113,1.4632,117.66,7.5,56.9,9.7,118.8,117.3,92.41,94.63,99.0,109.7,3.909,11.557,28.695,4.376,2.198,1.31,17.345,1.182,7.784,10.437,1.616,10.242,16.75,5.396,1.806,4.475,1.52,1.194,9.111,5.666,12.076,7.343,10.754,14.118,3.848,2.794,20.574,24.259
2007-12-31,181.1,166.04,164.88,158.12,157.1,149.14,147.21,135.91,169.29,150.09,148.31,149.63,150.14,155.91999999999996,93.87989147541535,71.40221616949661,137.74402997412164,101.31660174427905,80.25559344577663,84.46580670207223,68.52502035989836,66.10400649075744,72.48475350271313,92.86344691038292,67.92238670178406,142.14617305540395,86.52262064571886,92.29189497361374,98.14079896254829,84.31403788518342,79.88302549433712,96.98044163701913,68.77631909961187,104.38587810436253,76.38077600360114,108.83102299058696,105.9611297085952,93.29803564563134,133.474,0.7351,1.459,119.5,5.7,163.4,8.1,119.2,119.8,90.93,91.74,99.1,110.6,3.914,11.259,27.821,4.599,2.234,1.315,17.651,1.189,7.877,10.824,1.654,10.491,16.621,5.445,1.887,4.625,1.496,1.184,8.916,5.675,11.795,7.244,10.802,13.47,3.862,2.844,19.4,23.647
